id,booking_date,origin,destination,dep_date,dep_time,pax,fare_choice
36781,20170503,HYD,BOM,20170612,2130,1,Deal
36782,20170510,HYD,BOM,20170612,720,2,Deal
36783,20170420,BLR,BOM,20170612,1120,1,Classic
36784,20170608,BOM,CCU,20170612,815,1,Classic
36785,20170525,DEL,BOM,20170612,945,1,Saver
36786,20170608,HYD,BOM,20170612,2130,1,Classic
36787,20170512,MAA,BOM,20170612,1545,2,Deal
36788,20170609,DEL,BOM,20170612,1615,1,Classic
36789,20170416,HYD,BOM,20170612,1505,1,Deal
36790,20170517,BLR,DEL,20170612,700,1,Deal
36791,20170607,MAA,BOM,20170612,1805,1,Classic
36792,20170607,MAA,BOM,20170612,810,1,Classic
36793,20170607,DEL,BOM,20170612,1745,1,Saver
36794,20170608,BOM,BLR,20170612,840,1,Classic
36795,20170608,BOM,DEL,20170612,1915,1,Saver
36796,20170525,BOM,DEL,20170612,730,1,Saver
36797,20170526,DEL,BOM,20170612,1030,1,Saver
36798,20170610,MAA,BOM,20170612,545,2,Classic
36799,20170610,BLR,BOM,20170612,855,4,Flex
36800,20170412,CCU,BOM,20170612,1405,1,Deal
36801,20170322,MAA,DEL,20170612,1930,2,Deal
36802,20170415,BLR,DEL,20170612,1945,1,Deal
36803,20170210,BOM,DEL,20170612,800,1,Deal
36804,20170421,BLR,DEL,20170612,1745,1,Deal
36805,20170503,DEL,CCU,20170612,525,1,Deal
36806,20170517,DEL,CCU,20170612,730,1,Deal
36807,20170607,CCU,BOM,20170612,925,1,Classic
36808,20170608,BOM,DEL,20170612,605,2,Saver
36809,20170609,BOM,DEL,20170612,605,1,Classic
36810,20170610,CCU,BOM,20170612,2120,1,Classic
36811,20170610,MAA,DEL,20170612,1030,1,Flex
36812,20170531,MAA,DEL,20170612,1820,1,Classic
36813,20170607,BLR,DEL,20170612,1105,1,Classic
36814,20170608,DEL,BOM,20170612,705,1,Flex
36815,20170518,BOM,DEL,20170612,1800,2,Deal
36816,20170609,DEL,BOM,20170612,1815,1,Classic
36817,20170526,GOI,BOM,20170612,1435,2,Saver
36818,20170603,GOI,BOM,20170612,705,1,Classic
36819,20170610,GOI,BOM,20170612,1835,3,Classic
36820,20170528,CCU,BOM,20170612,1145,1,Saver
36821,20170612,BLR,DEL,20170612,1745,2,Classic
36822,20170606,BLR,BOM,20170612,700,1,Classic
36823,20170523,CCU,BOM,20170612,620,1,Deal
36824,20170517,DEL,CCU,20170612,1050,3,Deal
36825,20170510,DEL,MAA,20170612,1100,1,Deal
36826,20170607,MAA,BOM,20170612,810,1,Classic
36827,20170601,DEL,MAA,20170612,2055,1,Classic
36828,20170601,CCU,BOM,20170612,1610,2,Saver
36829,20170608,BOM,DEL,20170612,800,1,Saver
36830,20170609,MAA,BOM,20170612,1920,1,Classic
36831,20170415,DEL,CCU,20170612,730,1,Deal
36832,20170520,DEL,CCU,20170612,230,1,Saver
36833,20170517,DEL,BOM,20170612,1745,2,Deal
36834,20170511,DEL,BLR,20170612,750,1,Saver
36835,20170609,DEL,BOM,20170612,1915,1,Classic
36836,20170609,MAA,DEL,20170612,1030,1,Flex
36837,20170519,DEL,CCU,20170612,1050,1,Deal
36838,20170520,BOM,BLR,20170612,1550,3,Deal
36839,20170610,BOM,DEL,20170612,730,1,Classic
36840,20170611,CCU,BOM,20170612,2120,1,Classic
36841,20170611,GOI,BOM,20170612,1435,1,Classic
36842,20170522,DEL,BLR,20170612,705,1,Saver
36843,20170605,BOM,CCU,20170612,1750,1,Classic
36844,20170612,HYD,BOM,20170612,1940,1,Classic
36845,20170305,MAA,BOM,20170612,1120,4,Deal
36846,20170517,BLR,DEL,20170612,700,1,Deal
36847,20170602,BOM,BLR,20170612,2020,1,Saver
36848,20170531,BOM,BLR,20170612,1455,1,Deal
36849,20170511,MAA,BOM,20170612,545,4,Deal
36850,20170521,DEL,MAA,20170612,650,1,Deal
36851,20170611,CCU,BOM,20170612,1405,1,Classic
36852,20170611,HYD,BOM,20170612,1830,2,Classic
36853,20170606,DEL,CCU,20170612,1050,1,Classic
36854,20170530,DEL,CCU,20170612,230,1,Classic
36855,20170607,BLR,DEL,20170612,920,2,Classic
36856,20170607,BLR,BOM,20170612,1815,1,Classic
36857,20170608,BOM,DEL,20170612,800,1,Saver
36858,20170525,CCU,BOM,20170612,145,1,Saver
36859,20170519,DEL,CCU,20170612,1750,7,Saver
36860,20170609,MAA,BOM,20170612,2045,2,Classic
36861,20170609,BLR,DEL,20170612,750,1,Flex
36862,20170520,BOM,BLR,20170612,840,1,Deal
36863,20170330,DEL,BOM,20170612,1135,1,Deal
36864,20170608,BOM,CCU,20170612,2035,1,Classic
36865,20170608,DEL,MAA,20170612,850,1,Flex
36866,20170518,DEL,BOM,20170612,1945,1,Deal
36867,20170602,BLR,BOM,20170612,1615,1,Saver
36868,20170401,BLR,DEL,20170612,555,3,Deal
36869,20170612,DEL,BLR,20170612,1150,1,Classic
36870,20170610,BLR,DEL,20170612,920,2,Classic
36871,20170527,DEL,BOM,20170612,705,1,Saver
36872,20170610,BOM,BLR,20170612,2020,1,Classic
36873,20170603,CCU,BOM,20170612,1145,1,Saver
36874,20170611,DEL,MAA,20170612,1100,1,Flex
36875,20170522,BOM,DEL,20170612,605,1,Deal
36876,20170523,BOM,DEL,20170612,300,1,Deal
36877,20170610,BLR,BOM,20170612,2150,1,Classic
36878,20170611,DEL,BOM,20170612,2245,1,Classic
36879,20170605,CCU,BOM,20170612,1845,1,Classic
36880,20170516,HYD,BOM,20170612,1830,2,Deal
36881,20170611,CCU,BOM,20170612,925,1,Flex
36882,20170612,BOM,BLR,20170612,1550,1,Classic
36883,20170604,DEL,BLR,20170612,1830,1,Saver
36884,20170612,BOM,BLR,20170612,1550,1,Classic
36885,20170605,CCU,BOM,20170612,1845,2,Classic
36886,20170605,MAA,BOM,20170612,1545,1,Classic
36887,20170605,DEL,BOM,20170612,705,1,Classic
36888,20170612,HYD,BOM,20170612,1505,1,Classic
36889,20170612,BOM,BLR,20170612,2130,1,Classic
36890,20170530,BLR,DEL,20170612,700,2,Saver
36891,20170315,BLR,DEL,20170612,1510,3,Deal
36892,20170325,CCU,BOM,20170612,1145,1,Deal
36893,20170412,DEL,CCU,20170612,230,1,Deal
36894,20170503,BOM,CCU,20170612,1750,2,Deal
36895,20170510,DEL,BOM,20170612,800,1,Saver
36896,20170517,BOM,BLR,20170612,1330,1,Saver
36897,20170406,DEL,BOM,20170612,945,1,Deal
36898,20170518,DEL,MAA,20170612,650,1,Deal
36899,20170608,BOM,DEL,20170612,700,1,Classic
36900,20170608,BLR,DEL,20170612,920,1,Classic
36901,20170526,CCU,BOM,20170612,2120,1,Saver
36902,20170602,DEL,BOM,20170612,705,1,Classic
36903,20170527,CCU,BOM,20170612,1610,1,Saver
36904,20170612,DEL,BOM,20170612,1945,1,Deal
36905,20170604,DEL,CCU,20170612,1750,1,Classic
36906,20170611,DEL,BOM,20170612,945,1,Classic
36907,20170508,MAA,BOM,20170612,1120,1,Deal
36908,20170504,GOI,BOM,20170612,430,4,Deal
36909,20170523,HYD,BOM,20170612,2130,1,Deal
36910,20170318,MAA,BOM,20170612,1120,1,Deal
36911,20170517,BOM,MAA,20170612,1055,1,Deal
36912,20170510,MAA,DEL,20170612,1820,4,Deal
36913,20170607,BOM,DEL,20170612,700,1,Saver
36914,20170518,DEL,CCU,20170612,1050,2,Deal
36915,20170518,HYD,BOM,20170612,2130,4,Deal
36916,20170609,BOM,MAA,20170612,835,1,Flex
36917,20170526,BOM,DEL,20170612,1700,1,Saver
36918,20170602,BOM,DEL,20170612,1800,1,Saver
36919,20170527,GOI,BOM,20170612,705,1,Saver
36920,20170610,BOM,DEL,20170612,1630,1,Classic
36921,20170610,GOI,BOM,20170612,1435,1,Classic
36922,20170603,CCU,BOM,20170612,1145,1,Saver
36923,20170611,GOI,BOM,20170612,1310,2,Classic
36924,20170611,DEL,BOM,20170612,1135,1,Classic
36925,20170515,HYD,BOM,20170612,915,1,Deal
36926,20170612,MAA,BOM,20170612,1545,1,Classic
36927,20170606,CCU,BOM,20170612,925,1,Classic
36928,20170528,DEL,CCU,20170612,730,1,Classic
36929,20170529,CCU,BOM,20170612,145,1,Classic
36930,20170501,DEL,CCU,20170612,230,1,Deal
36931,20170529,MAA,BOM,20170612,700,1,Saver
36932,20170523,BOM,BLR,20170612,1330,3,Deal
36933,20170523,MAA,BOM,20170612,1310,1,Deal
36934,20170523,BOM,MAA,20170612,305,7,Deal
36935,20170329,DEL,BLR,20170612,1625,1,Deal
36936,20170330,DEL,BLR,20170612,2045,2,Deal
36937,20170611,MAA,BOM,20170612,1920,1,Classic
36938,20170522,MAA,DEL,20170612,1030,3,Deal
36939,20170328,DEL,BOM,20170612,1400,1,Deal
36940,20170606,GOI,BOM,20170612,1435,5,Classic
36941,20170511,BOM,BLR,20170612,840,1,Saver
36942,20170601,BLR,DEL,20170612,700,1,Saver
36943,20170505,DEL,CCU,20170612,1050,1,Deal
36944,20170612,MAA,BOM,20170612,1805,1,Classic
36945,20170602,BOM,BLR,20170612,840,1,Saver
36946,20170610,BLR,BOM,20170612,1120,2,Classic
36947,20170610,DEL,CCU,20170612,1750,1,Flex
36948,20170529,GOI,BOM,20170612,430,2,Saver
36949,20170612,DEL,BLR,20170612,1450,1,Classic
36950,20170605,MAA,BOM,20170612,545,1,Classic
36951,20170605,BOM,CCU,20170612,705,1,Classic
36952,20170522,GOI,BOM,20170612,1835,2,Saver
36953,20170509,GOI,BOM,20170612,1435,1,Deal
36954,20170509,GOI,BOM,20170612,1435,1,Deal
36955,20170606,BOM,BLR,20170612,840,2,Saver
36956,20170606,DEL,BOM,20170612,705,1,Classic
36957,20170611,BLR,DEL,20170612,700,1,Flex
36958,20170612,DEL,BOM,20170612,1030,1,Classic
36959,20170605,DEL,BOM,20170612,705,1,Classic
36960,20170522,BOM,DEL,20170612,2055,1,Deal
36961,20170612,BOM,DEL,20170612,1700,1,Classic
36962,20170612,MAA,BOM,20170612,1920,1,Classic
36963,20170612,DEL,BLR,20170612,2140,1,Classic
36964,20170605,CCU,BOM,20170612,620,1,Classic
36965,20170510,MAA,DEL,20170612,1820,1,Deal
36966,20170531,BOM,BLR,20170612,840,1,Saver
36967,20170510,DEL,BOM,20170612,1745,1,Deal
36968,20170607,HYD,BOM,20170612,1940,3,Classic
36969,20170608,BOM,CCU,20170612,605,2,Classic
36970,20170518,MAA,DEL,20170612,630,1,Deal
36971,20170608,BOM,DEL,20170612,1700,1,Saver
36972,20170602,DEL,BLR,20170612,750,1,Saver
36973,20170610,DEL,CCU,20170612,1750,1,Flex
36974,20170607,BOM,BLR,20170612,840,1,Classic
36975,20170601,MAA,BOM,20170612,545,1,Saver
36976,20170608,BOM,BLR,20170612,630,1,Flex
36977,20170414,DEL,MAA,20170612,1100,1,Deal
36978,20170609,BLR,BOM,20170612,1120,1,Classic
36979,20170526,BLR,BOM,20170612,855,1,Saver
36980,20170610,GOI,BOM,20170612,1310,2,Classic
36981,20170530,DEL,MAA,20170612,850,1,Saver
36982,20170611,CCU,BOM,20170612,2120,1,Classic
36983,20170611,DEL,BOM,20170612,945,1,Flex
36984,20170522,MAA,DEL,20170612,1820,4,Deal
36985,20170605,BLR,BOM,20170612,855,1,Classic
36986,20170522,BLR,BOM,20170612,1615,1,Saver
36987,20170606,BOM,BLR,20170612,840,1,Saver
36988,20170603,BLR,BOM,20170612,1120,1,Saver
36989,20170611,DEL,MAA,20170612,1100,1,Flex
36990,20170522,BOM,DEL,20170612,955,1,Deal
36991,20170612,HYD,BOM,20170612,2130,1,Classic
36992,20170523,HYD,BOM,20170612,1830,2,Deal
36993,20170610,CCU,BOM,20170612,1610,1,Classic
36994,20170514,BOM,MAA,20170612,705,1,Deal
36995,20170507,MAA,DEL,20170612,1030,2,Deal
36996,20170604,BLR,DEL,20170612,750,1,Classic
36997,20170611,DEL,BOM,20170612,800,1,Flex
36998,20170611,DEL,BOM,20170612,1030,1,Classic
36999,20170522,DEL,CCU,20170612,230,1,Saver
37000,20170530,DEL,MAA,20170612,850,1,Deal
37001,20170602,BOM,CCU,20170612,815,1,Saver
37002,20170606,DEL,MAA,20170612,650,3,Classic
37003,20170509,BOM,DEL,20170612,800,1,Deal
37004,20170523,MAA,BOM,20170612,1545,1,Deal
37005,20170328,BLR,BOM,20170612,1615,1,Deal
37006,20170607,DEL,BOM,20170612,800,1,Classic
37007,20170607,BOM,DEL,20170612,605,1,Saver
37008,20170413,DEL,MAA,20170612,2055,2,Deal
37009,20170608,BOM,BLR,20170612,840,1,Classic
37010,20170608,BLR,BOM,20170612,2150,1,Saver
37011,20170602,CCU,BOM,20170612,1845,1,Deal
37012,20170602,DEL,BOM,20170612,1745,1,Saver
37013,20170609,BOM,CCU,20170612,605,1,Classic
37014,20170609,BLR,DEL,20170612,1945,1,Classic
37015,20170527,GOI,BOM,20170612,430,2,Saver
37016,20170329,DEL,BLR,20170612,705,2,Deal
37017,20170510,BOM,DEL,20170612,800,3,Deal
37018,20170426,DEL,BOM,20170612,1400,1,Deal
37019,20170518,DEL,MAA,20170612,1100,2,Deal
37020,20170609,MAA,BOM,20170612,700,1,Flex
37021,20170612,MAA,BOM,20170612,1920,1,Classic
37022,20170610,BOM,DEL,20170612,955,1,Classic
37023,20170329,DEL,BLR,20170612,705,2,Deal
37024,20170605,DEL,BOM,20170612,2245,1,Saver
37025,20170328,DEL,BOM,20170612,1400,1,Deal
37026,20170605,BOM,MAA,20170612,835,2,Classic
37027,20170606,BOM,MAA,20170612,305,1,Classic
37028,20170515,GOI,BOM,20170612,1310,2,Saver
37029,20170612,DEL,MAA,20170612,1600,1,Deal
37030,20170411,DEL,MAA,20170612,1100,3,Deal
37031,20170324,DEL,MAA,20170612,1600,1,Deal
37032,20170507,BLR,DEL,20170612,750,1,Deal
37033,20170604,CCU,BOM,20170612,925,1,Saver
37034,20170521,BOM,MAA,20170612,1525,3,Deal
37035,20170501,DEL,MAA,20170612,650,1,Deal
37036,20170516,HYD,BOM,20170612,720,1,Deal
37037,20170530,BOM,MAA,20170612,705,1,Saver
37038,20170606,BOM,BLR,20170612,840,1,Saver
37039,20170415,BLR,DEL,20170612,1945,1,Deal
37040,20170611,CCU,BOM,20170612,145,1,Flex
37041,20170605,BOM,DEL,20170612,605,1,Saver
37042,20170530,BOM,BLR,20170612,1330,1,Saver
37043,20170502,MAA,DEL,20170612,1340,1,Deal
37044,20170607,DEL,MAA,20170612,850,2,Flex
37045,20170518,HYD,BOM,20170612,720,1,Deal
37046,20170602,BLR,DEL,20170612,700,1,Classic
37047,20170602,DEL,BOM,20170612,1945,1,Saver
37048,20170609,BOM,DEL,20170612,1500,1,Classic
37049,20170609,BOM,DEL,20170612,830,1,Classic
37050,20170504,MAA,BOM,20170612,1310,3,Deal
37051,20161217,DEL,BOM,20170612,1240,1,Deal
37052,20170517,BOM,MAA,20170612,1055,1,Deal
37053,20170524,DEL,CCU,20170612,730,1,Saver
37054,20170607,DEL,BOM,20170612,2245,1,Classic
37055,20170601,BOM,MAA,20170612,1805,1,Saver
37056,20170608,DEL,BLR,20170612,705,1,Classic
37057,20170608,BLR,BOM,20170612,2150,1,Saver
37058,20170609,DEL,BOM,20170612,1030,1,Classic
37059,20170602,HYD,BOM,20170612,915,1,Saver
37060,20170408,MAA,BOM,20170612,1545,1,Deal
37061,20170609,DEL,CCU,20170612,230,1,Flex
37062,20170506,BOM,MAA,20170612,835,1,Deal
37063,20170531,BLR,BOM,20170612,2035,1,Saver
37064,20170608,BOM,CCU,20170612,1750,1,Classic
37065,20170608,BOM,CCU,20170612,2035,1,Classic
37066,20170601,MAA,BOM,20170612,810,2,Saver
37067,20170602,BOM,DEL,20170612,1800,1,Saver
37068,20170609,BLR,BOM,20170612,545,1,Flex
37069,20170610,BLR,DEL,20170612,920,1,Classic
37070,20170610,DEL,BOM,20170612,800,1,Flex
37071,20170423,CCU,BOM,20170612,145,1,Deal
37072,20170611,CCU,BOM,20170612,1610,1,Classic
37073,20170611,CCU,BOM,20170612,1145,1,Classic
37074,20170529,DEL,MAA,20170612,650,1,Classic
37075,20170612,MAA,BOM,20170612,1920,1,Classic
37076,20170515,HYD,BOM,20170612,915,1,Deal
37077,20170504,DEL,BOM,20170612,2050,3,Deal
37078,20170516,DEL,BOM,20170612,1945,1,Deal
37079,20170516,MAA,BOM,20170612,1545,3,Deal
37080,20170523,GOI,BOM,20170612,1835,2,Saver
37081,20170602,BOM,CCU,20170612,815,1,Deal
37082,20170606,GOI,BOM,20170612,1310,1,Classic
37083,20170517,DEL,MAA,20170612,1100,1,Deal
37084,20170608,CCU,BOM,20170612,1845,1,Classic
37085,20170511,MAA,DEL,20170612,1930,1,Deal
37086,20170608,BOM,CCU,20170612,705,3,Classic
37087,20170518,BOM,DEL,20170612,1630,1,Deal
37088,20170526,CCU,BOM,20170612,145,1,Saver
37089,20170609,DEL,BOM,20170612,800,1,Flex
37090,20170609,BLR,DEL,20170612,920,1,Classic
37091,20170609,DEL,CCU,20170612,1750,5,Flex
37092,20170603,CCU,BOM,20170612,925,1,Saver
37093,20170610,BOM,MAA,20170612,1805,1,Classic
37094,20170304,CCU,BOM,20170612,1610,2,Saver
37095,20170212,DEL,BOM,20170612,1400,1,Deal
37096,20170527,DEL,CCU,20170612,1750,1,Saver
37097,20170603,DEL,BLR,20170612,750,1,Saver
37098,20170410,BLR,DEL,20170612,920,2,Deal
37099,20170611,DEL,BOM,20170612,1030,1,Classic
37100,20170606,HYD,BOM,20170612,1505,3,Classic
37101,20170606,BOM,BLR,20170612,630,1,Classic
37102,20170531,DEL,MAA,20170612,850,2,Deal
37103,20170611,BOM,DEL,20170612,700,1,Flex
37104,20170611,BOM,DEL,20170612,605,1,Classic
37105,20170611,DEL,MAA,20170612,1100,1,Flex
37106,20170605,BOM,MAA,20170612,705,1,Classic
37107,20170510,MAA,BOM,20170612,810,5,Deal
37108,20170324,DEL,MAA,20170612,1600,2,Saver
37109,20170610,DEL,MAA,20170612,1100,1,Flex
37110,20170514,BLR,BOM,20170612,855,1,Deal
37111,20170612,BOM,BLR,20170612,1550,1,Classic
37112,20170605,BOM,DEL,20170612,800,1,Saver
37113,20170606,MAA,BOM,20170612,1920,1,Classic
37114,20170509,BOM,DEL,20170612,1630,4,Deal
37115,20170606,BOM,CCU,20170612,815,4,Classic
37116,20170607,BLR,DEL,20170612,555,1,Classic
37117,20170607,DEL,BLR,20170612,2045,1,Classic
37118,20170608,DEL,BOM,20170612,1030,1,Classic
37119,20170505,BLR,BOM,20170612,700,1,Saver
37120,20170428,CCU,BOM,20170612,1145,2,Saver
37121,20170609,HYD,BOM,20170612,2130,1,Classic
37122,20170609,DEL,BLR,20170612,750,1,Classic
37123,20170609,DEL,MAA,20170612,1100,1,Flex
37124,20170612,DEL,BOM,20170612,1915,1,Classic
37125,20170610,CCU,BOM,20170612,145,1,Classic
37126,20170520,MAA,DEL,20170612,1340,1,Deal
37127,20170330,DEL,BLR,20170612,1830,1,Deal
37128,20170318,BOM,MAA,20170612,705,4,Deal
37129,20170607,GOI,BOM,20170612,1435,2,Classic
37130,20170607,DEL,BOM,20170612,1815,1,Saver
37131,20170524,GOI,BOM,20170612,1310,5,Saver
37132,20170608,BOM,BLR,20170612,630,1,Classic
37133,20170511,DEL,BLR,20170612,2045,1,Deal
37134,20170609,BOM,BLR,20170612,1330,1,Classic
37135,20170602,BOM,CCU,20170612,605,1,Deal
37136,20170602,BOM,DEL,20170612,1105,1,Deal
37137,20170610,BLR,BOM,20170612,2035,1,Classic
37138,20170508,BOM,DEL,20170612,730,1,Deal
37139,20170606,DEL,BOM,20170612,705,1,Classic
37140,20170607,DEL,BOM,20170612,1745,1,Saver
37141,20170426,DEL,MAA,20170612,1100,6,Deal
37142,20170426,DEL,BLR,20170612,705,7,Deal
37143,20170608,BOM,BLR,20170612,840,1,Classic
37144,20170608,HYD,BOM,20170612,1940,1,Classic
37145,20170608,GOI,BOM,20170612,1835,3,Classic
37146,20170608,DEL,BLR,20170612,705,1,Classic
37147,20170505,BLR,BOM,20170612,1615,1,Deal
37148,20170609,HYD,BOM,20170612,1940,1,Classic
37149,20170602,DEL,BLR,20170612,705,1,Saver
37150,20170610,DEL,CCU,20170612,1750,1,Flex
37151,20170610,DEL,MAA,20170612,1100,1,Flex
37152,20170611,MAA,BOM,20170612,2045,1,Classic
37153,20170612,HYD,BOM,20170612,1830,1,Classic
37154,20170501,MAA,BOM,20170612,1805,2,Deal
37155,20170523,BOM,DEL,20170612,955,1,Deal
37156,20170612,CCU,BOM,20170612,1845,2,Classic
37157,20170606,BOM,DEL,20170612,605,1,Saver
37158,20170324,BOM,DEL,20170612,2055,2,Deal
37159,20170524,BOM,DEL,20170612,1300,1,Saver
37160,20170607,BLR,DEL,20170612,750,1,Classic
37161,20170601,MAA,DEL,20170612,630,1,Saver
37162,20170505,DEL,CCU,20170612,230,2,Deal
37163,20170602,DEL,BOM,20170612,800,1,Classic
37164,20170609,CCU,BOM,20170612,925,1,Classic
37165,20170609,DEL,MAA,20170612,650,1,Flex
37166,20170609,BOM,MAA,20170612,305,1,Classic
37167,20170610,DEL,BLR,20170612,705,1,Flex
37168,20170610,MAA,BOM,20170612,1805,1,Classic
37169,20170610,BLR,DEL,20170612,920,1,Classic
37170,20170601,BOM,BLR,20170612,1455,1,Saver
37171,20170608,DEL,BLR,20170612,750,1,Classic
37172,20170608,BOM,DEL,20170612,700,1,Classic
37173,20170608,DEL,BOM,20170612,2050,1,Saver
37174,20170609,BOM,CCU,20170612,1255,2,Classic
37175,20170609,DEL,BOM,20170612,705,1,Flex
37176,20170602,BOM,DEL,20170612,1105,4,Deal
37177,20170524,BLR,BOM,20170612,2035,1,Saver
37178,20170524,DEL,BOM,20170612,945,3,Saver
37179,20170607,BOM,DEL,20170612,800,1,Saver
37180,20170511,BOM,MAA,20170612,1525,1,Deal
37181,20170608,BOM,DEL,20170612,800,1,Saver
37182,20170526,CCU,BOM,20170612,925,1,Saver
37183,20170609,MAA,BOM,20170612,700,1,Flex
37184,20170609,DEL,BOM,20170612,945,1,Classic
37185,20170609,MAA,BOM,20170612,1920,1,Classic
37186,20170609,MAA,DEL,20170612,1930,1,Flex
37187,20170610,BLR,DEL,20170612,1105,1,Classic
37188,20170610,BOM,MAA,20170612,1055,1,Classic
37189,20170610,BOM,MAA,20170612,1805,1,Classic
37190,20170603,MAA,BOM,20170612,1120,1,Saver
37191,20170421,BOM,BLR,20170612,1330,1,Deal
37192,20170612,DEL,MAA,20170612,1100,1,Deal
37193,20170611,BOM,MAA,20170612,1525,1,Classic
37194,20170508,DEL,BLR,20170612,1830,1,Deal
37195,20170612,DEL,BLR,20170612,2140,1,Classic
37196,20170612,HYD,BOM,20170612,1940,1,Classic
37197,20170612,DEL,BLR,20170612,2140,1,Classic
37198,20170605,BOM,CCU,20170612,605,1,Classic
37199,20170502,BOM,MAA,20170612,1325,4,Deal
37200,20170324,DEL,MAA,20170612,1600,6,Deal
37201,20170305,DEL,CCU,20170612,1050,2,Deal
37202,20170611,BOM,BLR,20170612,1800,2,Classic
37203,20170611,DEL,BOM,20170612,1135,1,Classic
37204,20170424,BOM,BLR,20170612,630,1,Deal
37205,20170424,DEL,BLR,20170612,1625,1,Deal
37206,20170612,BOM,DEL,20170612,1630,1,Classic
37207,20170612,DEL,BOM,20170612,1915,1,Classic
37208,20170606,DEL,BOM,20170612,1030,3,Saver
37209,20170611,MAA,DEL,20170612,1930,1,Flex
37210,20170611,BOM,BLR,20170612,1455,3,Classic
37211,20170515,BOM,CCU,20170612,705,1,Deal
37212,20170605,CCU,BOM,20170612,925,1,Classic
37213,20170531,DEL,MAA,20170612,850,1,Deal
37214,20170612,DEL,BOM,20170612,1400,1,Deal
37215,20170606,MAA,BOM,20170612,810,1,Classic
37216,20170503,BOM,MAA,20170612,1055,1,Deal
37217,20170531,DEL,MAA,20170612,650,2,Saver
37218,20170607,HYD,BOM,20170612,2130,2,Classic
37219,20170525,BLR,BOM,20170612,1815,1,Saver
37220,20170601,BOM,DEL,20170612,730,1,Saver
37221,20170518,BOM,CCU,20170612,2035,3,Deal
37222,20170608,BLR,DEL,20170612,750,1,Classic
37223,20170609,BLR,BOM,20170612,2150,1,Classic
37224,20170610,BOM,BLR,20170612,630,1,Flex
37225,20170517,DEL,CCU,20170612,730,1,Deal
37226,20170607,MAA,BOM,20170612,545,1,Classic
37227,20170607,BLR,DEL,20170612,920,2,Classic
37228,20170608,HYD,BOM,20170612,1940,1,Classic
37229,20170421,BLR,DEL,20170612,1745,1,Deal
37230,20170602,DEL,BOM,20170612,1400,1,Saver
37231,20170609,BLR,BOM,20170612,2035,1,Classic
37232,20170609,MAA,DEL,20170612,1820,3,Flex
37233,20170603,BOM,DEL,20170612,1700,1,Saver
37234,20170610,CCU,BOM,20170612,1405,1,Classic
37235,20170605,DEL,BOM,20170612,1500,1,Saver
37236,20170612,CCU,BOM,20170612,1845,1,Classic
37237,20170510,DEL,MAA,20170612,1600,1,Deal
37238,20170607,BLR,BOM,20170612,700,1,Flex
37239,20170531,DEL,CCU,20170612,730,1,Classic
37240,20170510,MAA,BOM,20170612,1920,2,Deal
37241,20170525,BLR,BOM,20170612,2150,1,Saver
37242,20170511,HYD,BOM,20170612,1505,7,Deal
37243,20170608,BOM,DEL,20170612,605,1,Saver
37244,20170526,DEL,CCU,20170612,1750,1,Saver
37245,20170609,DEL,BOM,20170612,1030,1,Classic
37246,20170526,BOM,DEL,20170612,605,1,Saver
37247,20170519,MAA,BOM,20170612,1545,3,Deal
37248,20170609,MAA,BOM,20170612,1545,1,Classic
37249,20170610,MAA,DEL,20170612,1930,1,Flex
37250,20170610,DEL,MAA,20170612,1100,1,Flex
37251,20170610,BOM,BLR,20170612,1800,1,Classic
37252,20170514,CCU,BOM,20170612,145,1,Deal
37253,20170214,DEL,MAA,20170612,2055,1,Deal
